subject_id,loc_plot_state1,loc_plot_city1,loc_plot_state2,loc_plot_city2,date_exposure,plot_target1,plot_target2,plot_target3,attack_preparation,op_security,anticp_fatals_targ,extent_plot,violent,criminal_severity,criminal_charges,indict_arrest,group_membership,terrorist_group_name1,terrorist_group_name2,terrorist_group_name3,actively_recruited,recruiter1,recruiter2,recruiter3,actively_connect,role_group,length_group,clique,clique_radicalize,clique_connect,internet_radicalization,media_radicalization,social_media,social_media_frequency,social_media_platform1,social_media_platform2,social_media_platform3,social_media_platform4,social_media_platform5,social_media_activities1,social_media_activities2,social_media_activities3,social_media_activities4,social_media_activities5,social_media_activities6,social_media_activities7,radicalization_islamist,radicalization_far_right,radicalization_far_left,radicalization_single_issue,ideological_sub_category1,ideological_sub_category2,ideological_sub_category3,loc_habitation_state1,loc_habitation_city1,loc_habitation_state2,loc_habitation_city2,external_rad,rad_duration,radical_behaviors,radical_beliefs,us_govt_leader,foreign_govt_leader,event_influence1,event_influence2,event_influence3,event_influence4,beliefs_trajectory,behaviors_trajectory,radicalization_sequence,radicalization_place,prison_radicalize,broad_ethnicity,age,marital_status,children,gender,religious_background,convert,convert_date,reawakening,reawakening_date,citizenship,residency_status,nativity,time_us_months,immigrant_generation,immigrant_source,language_english,diaspora_ties,education,student,education_change,employment_status,change_performance,work_history,military,foreign_military,social_stratum_childhood,social_stratum_adulthood,aspirations,abuse_child,abuse_adult,abuse_type1,abuse_type2,abuse_type3,psychological,alcohol_drug,absent_parent,overseas_family,close_family,family_religiosity,family_ideology,family_ideological_level,prison_family_friend,crime_family_friend,radical_friend,radical_family,radical_signif_other,relationship_troubles,platonic_troubles,unstructured_time,friendship_source1,friendship_source2,friendship_source3,kicked_out,previous_criminal_activity,previous_criminal_activity_type1,previous_criminal_activity_type2,previous_criminal_activity_type3,previous_criminal_activity_age,gang,gang_age_joined,trauma,other_ideologies,angry_us,group_grievance,standing,year,month
6434,California,Santa Rosa,,,2016-07-20,-88.0,,,-88.0,-88.0,-88.0,0.0,1,10.0,-88.0,-88.0,0.0,Islamic State of Iraq and the Levant (ISIL),,,,,,,,-88.0,-88.0,0.0,-88.0,-88.0,,1.0,,,,,,,,,,,,,,,1,0,0,0,11,,,California,Santa Rosa,,,0.0,,1.0,,0.0,0.0,0.0,,,,,,,,,,27.0,1.0,0.0,2,1.0,,,,,,3.0,Sudan,276.0,1.0,Sudan,1.0,,,,,,,,0.0,0.0,,,,0,0,-88.0,,,0,0,,,,,,,,,0.0,,0.0,,,,,,,,2.0,18.0,,,2.0,0.0,-88.0,,0.0,0.0,,,2016,7
6435,Washington,Woodland,Washington,Vancouver,2013-03-01,14.0,,,,,,4.0,1,10.0,2.0,4.0,0.0,-88,,,,,,,,-88.0,-88.0,0.0,-88.0,-88.0,,,0.0,-88.0,-88.0,,,,,-88.0,,,,,,,0,1,0,0,2,,,Washington,Vancouver,,,0.0,3.0,9.0,4.0,0.0,0.0,0.0,,,,1.0,1.0,,,0.0,3.0,32.0,3.0,1.0,2,,0.0,-88,0.0,-88,United States of America,1.0,United States of America,384.0,0.0,-88,-88.0,-88.0,,,,,,,0.0,0.0,,,,0,0,-88.0,,,0,0,,,2.0,,2.0,3.0,1.0,2.0,3.0,3.0,,1.0,0.0,,3.0,6.0,,,3.0,4.0,5.0,18.0,1.0,0.0,-88.0,0.0,0.0,0.0,0.0,,2013,3
6437,Ohio,Toledo,,,2016-05-18,14.0,,,0.0,1.0,0.0,5.0,1,10.0,2.0,4.0,2.0,-88,,,,,,,,2.0,,,,,1.0,1.0,1.0,3.0,1.0,,,,,1.0,2.0,3.0,,,,,0,1,0,0,2,,,Ohio,Toledo,Ohio,Mansfield,0.0,2.0,10.0,5.0,0.0,0.0,0.0,,,,1.0,1.0,1,0,0.0,3.0,33.0,1.0,1.0,2,11.0,0.0,-88,,,United States of America,1.0,United States of America,396.0,0.0,-88,-88.0,-88.0,4.0,1.0,,1.0,,3.0,0.0,0.0,,1.0,,0,0,-88.0,,,0,0,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,,,3.0,0.0,-88.0,0.0,0.0,0.0,0.0,1.0,2016,5
6438,Ohio,Toledo,,,2016-05-23,14.0,,,0.0,1.0,0.0,5.0,1,10.0,2.0,2.0,2.0,-88,,,0.0,-88.0,,,,2.0,,0.0,-88.0,-88.0,,,,,,,,,,,,,,,,,0,1,0,0,2,,,Ohio,Toledo,,,,,10.0,1.0,0.0,0.0,,,,,1.0,2.0,1,0,-88.0,3.0,25.0,,,2,,0.0,-88,,,United States of America,1.0,United States of America,300.0,0.0,-88,-88.0,-88.0,,0.0,-88.0,,,,,0.0,,,0.0,0,0,-88.0,,,0,0,,,,,,,1.0,2.0,1.0,,,,,,,,,,0.0,-88.0,,,-88.0,0.0,-88.0,,0.0,0.0,,,2016,5
6439,Vermont,Brattleboro,,,2016-08-03,14.0,,,0.0,1.0,0.0,5.0,1,10.0,2.0,2.0,2.0,-88,,,0.0,-88.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,2,,,Vermont,Brattleboro,,,,,,,0.0,0.0,0.0,,,,,,,,-88.0,3.0,22.0,1.0,,2,,0.0,-88,,,,,,,,,,,,,,,,,,,,,,0,0,-88.0,,,0,0,,,,,,,,,,,3.0,,,,,,,,,,,,,0.0,-88.0,,0.0,,,,2016,8
6440,Vermont,Burns,,,2016-08-01,14.0,,,0.0,1.0,0.0,5.0,1,10.0,2.0,2.0,2.0,-88,,,0.0,-88.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,2,,,Vermont,Brattleboro,,,,,10.0,1.0,0.0,0.0,,,,,1.0,2.0,1,0,-88.0,,20.0,1.0,0.0,1,,0.0,-88,,,United States of America,1.0,United States of America,240.0,0.0,-88,-88.0,-88.0,,,,,,,0.0,0.0,,,0.0,0,0,-88.0,,,0,0,,,,,,,,,3.0,,3.0,0.0,,,,,,,0.0,-88.0,,,-88.0,0.0,-88.0,,0.0,0.0,,,2016,8
6441,Virginia,Roanoke,,,2016-08-21,14.0,,,,,1.0,5.0,1,10.0,2.0,4.0,0.0,Islamic State of Iraq and the Levant (ISIL),,,,,,,,-88.0,-88.0,0.0,-88.0,-88.0,1.0,0.0,,,,,,,,,,,,,,,1,0,0,0,11,,,Virginia,Roanoke,,,0.0,,10.0,1.0,0.0,0.0,0.0,,,,,2.0,,1,-88.0,4.0,20.0,1.0,0.0,2,1.0,0.0,-88,,,United States of America,1.0,United States of America,240.0,,,-88.0,,2.0,0.0,-88.0,4.0,-88.0,,0.0,0.0,,,0.0,0,0,-88.0,,,1,0,,,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-88.0,,,0.0,0.0,-88.0,,,-88.0,0.0,-88.0,0.0,0.0,0.0,0.0,0.0,2016,8
6442,Maine,Freeport,Maine,Portland,2016-08-01,-88.0,,,-88.0,-88.0,-88.0,0.0,1,10.0,2.0,-88.0,3.0,Islamic State of Iraq and the Levant (ISIL),,,0.0,-88.0,,,1.0,2.0,24.0,0.0,-88.0,-88.0,2.0,0.0,2.0,3.0,1.0,11.0,,,,1.0,2.0,3.0,6.0,,,,1,0,0,0,11,,,Maine,Portland,,,0.0,2.0,10.0,5.0,0.0,1.0,7.0,,,,1.0,2.0,1,0,-88.0,4.0,38.0,2.0,3.0,2,2.0,1.0,2010-01-01 00:00:00,2.0,2011-01-01 00:00:00,,3.0,Iran,48.0,1.0,Lebanon,1.0,2.0,8.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,,2.0,2.0,0,0,-88.0,,,0,0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,,1.0,0.0,-88.0,,,-88.0,0.0,-88.0,1.0,0.0,1.0,2.0,3.0,2016,8
6443,Indiana,Bloomington,,,2013-04-13,-88.0,,,-88.0,-88.0,-88.0,0.0,0,3.0,1.0,4.0,0.0,-88,,,,,,,,-88.0,-88.0,0.0,-88.0,-88.0,,,,,,,,,,,,,,,,,0,0,0,1,15,,,Indiana,Bloomington,,,,,9.0,5.0,0.0,0.0,,,,,1.0,2.0,1,0,-88.0,3.0,27.0,,,2,11.0,0.0,-88,,,United States of America,1.0,United States of America,324.0,0.0,-88,-88.0,-88.0,,0.0,-88.0,,,,,0.0,,,0.0,0,0,-88.0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,-88.0,,0.0,0.0,,,2013,4
6444,Washington,Olympia,,,2016-08-16,14.0,,,0.0,0.0,1.0,4.0,1,10.0,2.0,2.0,0.0,-88,,,0.0,-88.0,,,,-88.0,-88.0,0.0,-88.0,-88.0,,,,,,,,,,,,,,,,,0,1,0,0,2,,,Washington,,,,0.0,3.0,10.0,2.0,0.0,0.0,,,,,1.0,2.0,1,0,1.0,3.0,32.0,,,2,,0.0,-88,,,United States of America,1.0,United States of America,384.0,0.0,-88,-88.0,-88.0,3.0,0.0,-88.0,,,,0.0,0.0,1.0,1.0,0.0,0,0,-88.0,,,0,0,3.0,,1.0,,,,,,,,,,,,,,,,3.0,3.0,,,2.0,0.0,-88.0,,0.0,0.0,,2.0,2016,8
6445,Georgia,College Park,,,2016-02-12,14.0,,,1.0,0.0,0.0,5.0,1,10.0,2.0,4.0,0.0,-88,,,0.0,-88.0,,,,-88.0,-88.0,0.0,-88.0,-88.0,,,,,,,,,,,,,,,,,0,0,0,1,17,,,Georgia,College Park,,,,,10.0,1.0,0.0,0.0,,,,,1.0,1.0,1,0,-88.0,2.0,48.0,1.0,,2,,0.0,-88,,,United States of America,1.0,United States of America,576.0,0.0,-88,-88.0,-88.0,,0.0,-88.0,1.0,,4.0,,0.0,,1.0,0.0,0,0,-88.0,,,0,0,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,-88.0,,0.0,,0.0,,2016,2
6446,Massachusetts,Bridgewater prison,,,2015-03-01,2.0,,,2.0,0.0,1.0,2.0,1,7.0,2.0,2.0,0.0,,,,0.0,-88.0,,,,-88.0,-88.0,0.0,-88.0,-88.0,,,,,,,,,,,,,,,,,1,0,0,0,11,,,Massachusetts,,,,,,10.0,1.0,1.0,0.0,,,,,1.0,1.0,1,0,0.0,,31.0,1.0,,2,,,,,,United States of America,1.0,United States of America,372.0,0.0,-88,-88.0,-88.0,,0.0,-88.0,,,,,0.0,,,0.0,0,0,-88.0,,,2,0,,,,,,,,,0.0,0.0,0.0,,,,,,,,2.0,16.0,18.0,,3.0,0.0,-88.0,,0.0,1.0,1.0,,2015,3
6450,Washington,Seattle,,,2016-08-17,-88.0,,,-88.0,-88.0,-88.0,0.0,0,5.0,2.0,4.0,2.0,,,,,,,,,1.0,,0.0,-88.0,-88.0,1.0,,,,,,,,,,,,,,,,0,0,1,0,10,,,Washington,Selah,,,,,9.0,1.0,0.0,0.0,,,,,1.0,1.0,1,0,-88.0,3.0,41.0,,,2,,0.0,-88,,,United States of America,1.0,United States of America,492.0,0.0,-88,-88.0,-88.0,,0.0,-88.0,,,,,0.0,,,0.0,0,0,-88.0,,,0,0,,,,,,,,,,,,,,,,,,,0.0,-88.0,,,-88.0,0.0,-88.0,,0.0,0.0,0.0,,2016,8
6451,Missouri,Joplin,,,2013-10-18,-88.0,,,-88.0,-88.0,-88.0,0.0,0,9.0,2.0,4.0,0.0,-88,,,,,,,,-88.0,-88.0,0.0,-88.0,-88.0,,,,,,,,,,,,,,,,,0,0,0,1,15,,,Missouri,Joplin,,,,,9.0,2.0,0.0,0.0,0.0,,,,,,,,-88.0,3.0,29.0,1.0,0.0,2,11.0,0.0,-88,,,United States of America,1.0,United States of America,348.0,0.0,-88,-88.0,-88.0,4.0,,,,,,3.0,0.0,,,1.0,0,0,-88.0,,,0,0,,,,,,,,,,,0.0,,,,,,,,0.0,-88.0,,,-88.0,0.0,-88.0,,0.0,0.0,0.0,,2013,10
6452,West Virginia,Weirton,,,2014-05-05,2.0,,,1.0,1.0,1.0,4.0,1,7.0,2.0,2.0,0.0,-88,,,,,,,,-88.0,-88.0,,,,,,,,,,,,,,,,,,,,0,1,0,0,4,,,West Virginia,Weirton,,,,,10.0,,0.0,0.0,,,,,1.0,1.0,1,0,-88.0,3.0,23.0,,,2,,0.0,-88,,,United States of America,1.0,United States of America,276.0,0.0,-88,-88.0,-88.0,,,,,,,,0.0,,,0.0,0,0,-88.0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,-88.0,,0.0,1.0,0.0,,2014,5
6453,Georgia,Cumming,,,2014-06-06,2.0,,,1.0,1.0,1.0,4.0,1,10.0,-88.0,-88.0,0.0,-88,,,,,,,,-88.0,-88.0,0.0,-88.0,-88.0,,,,,,,,,,,,,,,,,0,1,0,0,4,,,Georgia,Cumming,,,0.0,,10.0,2.0,0.0,0.0,0.0,,,,,2.0,,,-88.0,3.0,48.0,,0.0,2,,0.0,-88,,,United States of America,1.0,United States of America,576.0,0.0,-88,-88.0,-88.0,,,,1.0,,3.0,0.0,0.0,,2.0,0.0,1,0,,,,2,0,,,2.0,,,,,,,,,,0.0,,,,,,2.0,16.0,18.0,,5.0,0.0,-88.0,1.0,0.0,0.0,0.0,0.0,2014,6
6455,Nevada,Las Vegas,,,2016-07-01,2.0,14.0,,0.0,0.0,,1.0,1,7.0,2.0,4.0,0.0,-88,,,0.0,-88.0,,,,-88.0,-88.0,0.0,-88.0,-88.0,1.0,,1.0,,1.0,,,,,1.0,2.0,,,,,,0,1,0,0,4,17.0,,Nevada,Las Vegas,,,,,10.0,2.0,0.0,0.0,,,,,1.0,1.0,1,0,-88.0,3.0,24.0,2.0,,2,11.0,0.0,-88,,,United States of America,1.0,United States of America,288.0,0.0,-88,-88.0,-88.0,,0.0,-88.0,,,,,0.0,,1.0,0.0,0,0,-88.0,,,0,0,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,-88.0,,0.0,1.0,0.0,,2016,7
6456,Missouri,Kansas City,,,2014-09-11,7.0,,,1.0,1.0,1.0,5.0,1,10.0,2.0,4.0,0.0,-88,,,0.0,-88.0,,,0.0,-88.0,-88.0,0.0,-88.0,-88.0,2.0,0.0,1.0,3.0,1.0,,,,,1.0,3.0,,,,,,0,0,1,0,10,,,Missouri,Kansas City,Tennessee,Nashville,1.0,,3.0,4.0,1.0,0.0,5.0,8.0,,,2.0,2.0,1,0,-88.0,3.0,28.0,1.0,0.0,2,,0.0,-88,0.0,-88,United States of America,1.0,United States of America,336.0,0.0,-88,-88.0,-88.0,,0.0,-88.0,1.0,0.0,4.0,0.0,0.0,,,0.0,0,0,-88.0,,,0,1,2.0,0.0,2.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,3.0,4.0,,,2.0,0.0,-88.0,0.0,0.0,1.0,0.0,0.0,2014,9
6458,Connecticut,Meriden,,,2016-12-17,-88.0,,,-88.0,-88.0,-88.0,0.0,0,9.0,2.0,4.0,0.0,-88,,,0.0,-88.0,,,,-88.0,-88.0,0.0,-88.0,-88.0,1.0,,1.0,,1.0,,,,,1.0,3.0,,,,,,0,1,0,0,2,3.0,,Connecticut,,,,,,9.0,1.0,0.0,0.0,8.0,,,,1.0,2.0,1,0,-88.0,3.0,48.0,2.0,,2,8.0,0.0,-88,,,United States of America,1.0,United States of America,576.0,0.0,-88,-88.0,-88.0,,0.0,-88.0,1.0,,4.0,0.0,0.0,,2.0,0.0,0,0,-88.0,,,2,1,,,2.0,,,,,,,,,0.0,0.0,0.0,,,,,1.0,16.0,,,2.0,2.0,,,0.0,,0.0,,2016,12
6459,California,Palm Desert,California,Desert Shores,2015-12-11,15.0,,,,1.0,1.0,4.0,1,10.0,2.0,4.0,0.0,-88,,,0.0,-88.0,,,0.0,-88.0,-88.0,0.0,-88.0,-88.0,1.0,0.0,1.0,2.0,1.0,,,,,1.0,2.0,3.0,,,,,0,1,0,0,3,,,California,Desert Shores,,,0.0,,10.0,,0.0,0.0,0.0,,,,,,,0,-88.0,3.0,23.0,1.0,0.0,2,16.0,0.0,-88,0.0,-88,United States of America,1.0,United States of America,276.0,0.0,-88,-88.0,-88.0,4.0,1.0,,,,,0.0,0.0,2.0,2.0,2.0,0,0,-88.0,,,2,0,0.0,0.0,1.0,,0.0,0.0,,,0.0,0.0,0.0,1.0,1.0,1.0,-88.0,,,1.0,0.0,-88.0,,,-88.0,0.0,-88.0,0.0,0.0,0.0,0.0,1.0,2015,12
6460,North Dakota,Grand Forks,Minnesota,East Grand Forks,2015-12-10,-88.0,,,-88.0,-88.0,-88.0,0.0,0,9.0,2.0,4.0,0.0,-88,,,0.0,-88.0,,,0.0,-88.0,-88.0,0.0,-88.0,-88.0,,,,,,,,,,,,,,,,,0,1,0,0,3,,,Minnesota,East Grand Forks,,,0.0,1.0,9.0,3.0,0.0,0.0,0.0,,,,,2.0,1,0,,3.0,25.0,,,2,,0.0,-88,,,United States of America,1.0,United States of America,300.0,0.0,-88,-88.0,-88.0,,,,1.0,0.0,4.0,0.0,0.0,,,,0,0,-88.0,,,1,1,2.0,,2.0,,,,,1.0,,,,,,0.0,3.0,,,,3.0,9.0,,,1.0,0.0,-88.0,3.0,0.0,0.0,0.0,3.0,2015,12
6461,New York,Queens,,,2016-01-04,14.0,,,0.0,0.0,0.0,5.0,1,10.0,2.0,4.0,0.0,-88,,,0.0,-88.0,,,0.0,-88.0,-88.0,0.0,-88.0,-88.0,,,0.0,-88.0,-88.0,,,,,-88.0,,,,,,,0,0,0,1,18,,,Florida,Jacksonville,,,0.0,,10.0,5.0,0.0,0.0,0.0,,,,,,,,,3.0,55.0,1.0,0.0,2,,0.0,-88,0.0,-88,,,,,1.0,,0.0,,,0.0,-88.0,,,,0.0,0.0,,,,0,0,-88.0,,,0,0,,,,,,,,,,,0.0,,,,,,,0.0,3.0,9.0,18.0,20.0,5.0,0.0,-88.0,0.0,0.0,0.0,0.0,0.0,2016,1
6462,Virginia,Falls Church,,,2015-11-19,-88.0,,,-88.0,-88.0,-88.0,0.0,0,9.0,2.0,,0.0,-88,,,0.0,-88.0,,,0.0,-88.0,-88.0,0.0,-88.0,-88.0,,,0.0,-88.0,-88.0,,,,,-88.0,,,,,,,0,1,0,0,3,,,Virginia,Falls Church,,,0.0,,9.0,,0.0,0.0,0.0,,,,,,,,,3.0,27.0,,,2,,0.0,-88,,,United States of America,1.0,United States of America,324.0,0.0,-88,-88.0,-88.0,,,,,,,0.0,0.0,,,,0,0,-88.0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,-88.0,,0.0,0.0,0.0,,2015,11
6463,California,Inglewood,,,2016-02-02,14.0,,,0.0,,0.0,5.0,1,10.0,2.0,4.0,0.0,-88,,,0.0,-88.0,,,0.0,-88.0,-88.0,0.0,-88.0,-88.0,,,,,,,,,,,,,,,,,0,1,0,0,3,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,-88.0,3.0,34.0,,,2,,0.0,-88,,,United States of America,1.0,United States of America,408.0,0.0,-88,-88.0,-88.0,,0.0,-88.0,,,,,0.0,,,,0,0,-88.0,,,0,0,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,-88.0,,0.0,,,,2016,2
6465,Wyoming,Yellowstone National Park,Montana,Yellowstone National Park,2014-03-06,-88.0,,,-88.0,-88.0,-88.0,0.0,0,2.0,1.0,4.0,1.0,-88,,,0.0,-88.0,,,0.0,2.0,24.0,0.0,-88.0,-88.0,0.0,1.0,0.0,-88.0,-88.0,,,,,-88.0,,,,,,,0,0,1,0,6,,,Montana,,Colorado,Boulder,0.0,3.0,5.0,5.0,0.0,0.0,0.0,,,,1.0,1.0,1,0,-88.0,3.0,20.0,1.0,0.0,2,,0.0,-88,,,United States of America,1.0,United States of America,240.0,0.0,-88,-88.0,-88.0,6.0,1.0,,1.0,0.0,3.0,0.0,0.0,,2.0,2.0,0,0,-88.0,,,0,0,,-88.0,2.0,,,,,,,0.0,0.0,,,0.0,,,,0.0,0.0,-88.0,,,-88.0,0.0,-88.0,,0.0,0.0,0.0,,2014,3
6466,North Carolina,Charlotte,,,2015-11-02,-88.0,,,-88.0,-88.0,-88.0,0.0,0,2.0,1.0,2.0,1.0,-88,,,0.0,-88.0,,,0.0,2.0,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,0,0,1,0,6,,,Pennsylvania,Philadelphia,,,0.0,,9.0,1.0,0.0,0.0,0.0,,,,,1.0,1,,-88.0,3.0,30.0,1.0,0.0,1,,0.0,-88,,,United States of America,1.0,United States of America,360.0,0.0,-88,-88.0,-88.0,,,,,,,0.0,0.0,,,,0,0,-88.0,,,0,0,,-88.0,,,,,,,2.0,,,,0.0,1.0,,,,,,,,,,0.0,-88.0,,0.0,0.0,0.0,,2015,11
6467,Tennessee,Knoxville,,,2008-08-14,-88.0,,,-88.0,-88.0,-88.0,0.0,0,0.0,2.0,4.0,1.0,-88,,,,-88.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,6,,,District of Columbia,Washington,,,0.0,,9.0,,0.0,0.0,,,,,,,,0,-88.0,3.0,28.0,,,1,,0.0,-88,0.0,-88,United States of America,1.0,United States of America,336.0,0.0,-88,-88.0,-88.0,,,,,,,0.0,0.0,,,0.0,0,0,-88.0,,,0,0,,0.0,,,,,,,,,,,,,,,,,0.0,-88.0,,,-88.0,0.0,-88.0,,0.0,0.0,0.0,,2008,8
6468,North Carolina,Charlotte,,,2015-12-03,-88.0,,,-88.0,-88.0,-88.0,0.0,0,2.0,1.0,4.0,2.0,-88,,,,,,,,2.0,,0.0,-88.0,-88.0,1.0,,,,,,,,,,,,,,,,0,0,1,0,6,,,Pennsylvania,,,,0.0,3.0,9.0,5.0,0.0,0.0,8.0,,,,2.0,2.0,,0,-88.0,3.0,29.0,,,2,,0.0,-88,0.0,-88,United States of America,1.0,United States of America,348.0,0.0,-88,-88.0,-88.0,,0.0,-88.0,1.0,0.0,4.0,0.0,0.0,,,,0,0,-88.0,,,0,0,0.0,0.0,,,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,,,0.0,1.0,6.0,20.0,,2.0,0.0,-88.0,0.0,0.0,0.0,1.0,,2015,12
6469,West Virginia,Charleston,North Carolina,Charlotte,2013-08-21,-88.0,,,-88.0,-88.0,-88.0,0.0,0,2.0,1.0,1.0,1.0,-88,,,0.0,-88.0,,,0.0,2.0,,1.0,0.0,,,,,,,,,,,,,,,,,,0,0,1,0,6,,,North Carolina,Hot Springs,West Virginia,Rock Creek,0.0,,7.0,4.0,0.0,0.0,0.0,,,,1.0,1.0,1,0,-88.0,3.0,38.0,,,2,,0.0,-88,,,,,,,,,,,,0.0,-88.0,,,,,,,,,0,0,-88.0,,,0,0,,,,,,,,,2.0,,,,,,,,,,0.0,-88.0,,,-88.0,0.0,-88.0,,0.0,0.0,,,2013,8
6471,California,Los Angeles,,,2016-06-12,,,,1.0,1.0,,3.0,1,5.0,2.0,4.0,0.0,-88,,,0.0,-88.0,,,0.0,-88.0,-88.0,0.0,-88.0,-88.0,1.0,,1.0,,1.0,,,,,1.0,3.0,,,,,,0,0,0,1,17,,,Indiana,Jeffersonville,,,0.0,,,,0.0,0.0,0.0,,,,2.0,2.0,,0,,3.0,20.0,1.0,0.0,2,,0.0,-88,0.0,-88,United States of America,1.0,United States of America,240.0,0.0,-88,-88.0,-88.0,3.0,0.0,-88.0,,,4.0,0.0,0.0,,2.0,0.0,0,0,-88.0,,,0,0,0.0,0.0,,,,,,,0.0,,0.0,1.0,1.0,0.0,,,,0.0,1.0,20.0,,,2.0,0.0,-88.0,0.0,0.0,0.0,0.0,0.0,2016,6
6472,Illinois,Godfrey,,,2016-09-01,14.0,,,,,3.0,1.0,1,7.0,2.0,4.0,0.0,Islamic State of Iraq and the Levant (ISIL),,,,,,,,-88.0,-88.0,0.0,-88.0,-88.0,,,,,,,,,,,,,,,,,1,0,0,0,11,,,Illinois,Godfrey,,,0.0,,7.0,,0.0,0.0,0.0,,,,,2.0,,,-88.0,2.0,18.0,1.0,0.0,2,6.0,,,,,United States of America,1.0,United States of America,216.0,0.0,-88,-88.0,-88.0,3.0,1.0,,,,,0.0,0.0,2.0,2.0,,0,0,-88.0,,,2,0,3.0,,2.0,1.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,1.0,15.0,,,1.0,0.0,-88.0,1.0,0.0,0.0,,,2016,9
6473,Texas,Dallas,,,2016-08-10,-88.0,,,-88.0,-88.0,-88.0,0.0,0,0.0,-88.0,-88.0,3.0,,,,,,,,,3.0,,0.0,-88.0,-88.0,1.0,,1.0,5.0,1.0,,,,,1.0,2.0,3.0,,,,,0,0,1,0,8,,,Texas,Houston,Texas,Fort Worth,,,5.0,4.0,0.0,0.0,0.0,,,,1.0,,1,,,2.0,35.0,,,2,11.0,0.0,-88,,,United States of America,1.0,United States of America,420.0,0.0,-88,-88.0,-88.0,,,,,,,0.0,0.0,,,,0,0,-88.0,,,0,0,,,,,,,,,,,,,,,5.0,,,,1.0,20.0,,,3.0,0.0,-88.0,,0.0,1.0,2.0,,2016,8
6476,Tennessee,Nashville,Tennessee,Surgoinsville,2016-03-18,-88.0,,,-88.0,-88.0,-88.0,0.0,0,4.0,-88.0,-88.0,3.0,Aryan Alliance,,,0.0,-88.0,,,1.0,3.0,,0.0,-88.0,-88.0,1.0,,1.0,4.0,1.0,22.0,,,,1.0,2.0,3.0,4.0,,,,0,1,0,0,2,,,Tennessee,,,,0.0,2.0,5.0,5.0,0.0,0.0,0.0,,,,2.0,2.0,1,0,-88.0,3.0,40.0,,1.0,1,,0.0,-88,,,United States of America,1.0,United States of America,480.0,0.0,-88,-88.0,-88.0,,,,2.0,0.0,,0.0,0.0,1.0,2.0,,0,0,-88.0,,,0,0,0.0,0.0,2.0,,,,,,1.0,,,,0.0,,,,,0.0,0.0,-88.0,,,-88.0,0.0,-88.0,,0.0,0.0,2.0,0.0,2016,3
6477,Indiana,Greenwood,,,2016-08-29,-88.0,,,-88.0,-88.0,-88.0,0.0,0,5.0,2.0,4.0,0.0,Sovereign Citizens,,,0.0,-88.0,,,,-88.0,-88.0,0.0,-88.0,-88.0,,,,,,,,,,,,,,,,,0,1,0,0,4,,,Indiana,Indianapolis,,,0.0,2.0,,1.0,,0.0,0.0,,,,1.0,1.0,,0,,3.0,31.0,,,2,,0.0,-88,0.0,-88,United States of America,1.0,United States of America,372.0,0.0,-88,-88.0,-88.0,,,,,,,0.0,0.0,,1.0,,0,0,-88.0,,,0,0,,0.0,,,,,,,,,,,,1.0,,,,,2.0,6.0,13.0,,3.0,0.0,-88.0,,0.0,0.0,0.0,,2016,8
6480,New York,Brooklyn,,,2016-09-08,14.0,,,0.0,0.0,0.0,5.0,1,10.0,2.0,2.0,0.0,-88,,,0.0,-88.0,,,0.0,-88.0,-88.0,0.0,-88.0,-88.0,1.0,,1.0,4.0,1.0,,,,,1.0,2.0,3.0,,,,,0,1,0,0,3,,,New York,New York,,,,,9.0,1.0,0.0,0.0,0.0,,,,,,,,-88.0,3.0,32.0,,,1,17.0,1.0,,0.0,-88,,,,,,,,,,,,1.0,,,0.0,0.0,,2.0,,0,0,-88.0,,,0,0,,,,,,,,,,,,,,0.0,,,,,0.0,-88.0,,,-88.0,0.0,-88.0,,0.0,0.0,0.0,,2016,9
